page_id,id,page_type,url,success,error_alt_area_missing,error_alt_input_missing,error_alt_link_missing,error_alt_map_missing,error_alt_missing,error_alt_spacer_missing,error_aria_menu_broken,error_aria_reference_broken,error_blink,error_button_empty,error_heading_empty,error_label_empty,error_label_missing,error_label_multiple,error_language_missing,error_link_empty,error_link_skip_broken,error_marquee,error_meta_refresh,error_th_empty,error_title_invalid
1224_home,1224,home,http://www.pubvinas.com,0,,,,,,,,,,,,,,,,,,,,,
1225_home,1225,home,http://aledb.org,0,,,,,,,,,,,,,,,,,,,,,
1226_home,1226,home,http://dibs.enzim.ttk.mta.hu,0,,,,,,,,,,,,,,,,,,,,,
1227_home,1227,home,http://african-compounds.org/nanpdb,0,,,,,,,,,,,,,,,,,,,,,
1228_home,1228,home,https://sulfatlas.sb-roscoff.fr/,0,,,,,,,,,,,,,,,,,,,,,
1229_home,1229,home,http://www.genome.jp/tools/oc/,0,,,,,,,,,,,,,,,,,,,,,
1230_home,1230,home,https://d-place.org,0,,,,,,,,,,,,,,,,,,,,,
1231_home,1231,home,http://phytoref.fr,0,,,,,,,,,,,,,,,,,,,,,
1234_home,1234,home,http://rloop.bii.a-star.edu.sg/,0,,,,,,,,,,,,,,,,,,,,,
1236_home,1236,home,http://www.reoviridae.org/dsRNA_virus_proteins/,0,,,,,,,,,,,,,,,,,,,,,
1237_home,1237,home,http://www.clipz.unibas.ch/,0,,,,,,,,,,,,,,,,,,,,,
1238_home,1238,home,http://www.cpndb.ca/,0,,,,,,,,,,,,,,,,,,,,,
1239_home,1239,home,http://bioinformatics.ai.sri.com/CCO/,0,,,,,,,,,,,,,,,,,,,,,
1240_home,1240,home,https://www.greenphyl.org,0,,,,,,,,,,,,,,,,,,,,,
1242_home,1242,home,http://instruct.yulab.org,0,,,,,,,,,,,,,,,,,,,,,
1243_home,1243,home,http://ricefrend.dna.affrc.go.jp/,0,,,,,,,,,,,,,,,,,,,,,
1245_home,1245,home,https://genomics.canberra.edu.au,0,,,,,,,,,,,,,,,,,,,,,
1246_home,1246,home,http://crdd.osdd.net/raghava/ahtpdb/,0,,,,,,,,,,,,,,,,,,,,,
1247_home,1247,home,http://ftfd.snu.ac.kr,0,,,,,,,,,,,,,,,,,,,,,
1248_home,1248,home,http://bsbe.iiti.ac.in/bsbe/ipdb/index,0,,,,,,,,,,,,,,,,,,,,,
1249_home,1249,home,http://crdd.osdd.net/raghava/mhcbn/,0,,,,,,,,,,,,,,,,,,,,,
1250_home,1250,home,http://geisha.arizona.edu/geisha/,0,,,,,,,,,,,,,,,,,,,,,
1251_home,1251,home,https://fairdomhub.org/,0,,,,,,,,,,,,,,,,,,,,,
1252_home,1252,home,http://med.unr.edu/physio/transcriptome,0,,,,,,,,,,,,,,,,,,,,,
1253_home,1253,home,http://www.flyrnai.org/,0,,,,,,,,,,,,,,,,,,,,,
1254_home,1254,home,https://genome.uiowa.edu/pseudogenes/,0,,,,,,,,,,,,,,,,,,,,,
1255_home,1255,home,http://mirandola.iit.cnr.it,0,,,,,,,,,,,,,,,,,,,,,
1256_home,1256,home,http://sines.eimb.ru/,0,,,,,,,,,,,,,,,,,,,,,
1257_home,1257,home,http://www.erythrocytosis.org,0,,,,,,,,,,,,,,,,,,,,,
1258_home,1258,home,http://medbac.dk/slst/pacnes,0,,,,,,,,,,,,,,,,,,,,,
1261_home,1261,home,https://dnamod.hoffmanlab.org,0,,,,,,,,,,,,,,,,,,,,,
1262_home,1262,home,http://gentree.ioz.ac.cn,0,,,,,,,,,,,,,,,,,,,,,
1263_home,1263,home,http://moondb.hb.univ-amu.fr,0,,,,,,,,,,,,,,,,,,,,,
1264_home,1264,home,http://tomancak-srv1.mpi-cbg.de/DOT/main,0,,,,,,,,,,,,,,,,,,,,,
1265_home,1265,home,http://www.bio-bigdata.net/miRSponge/,0,,,,,,,,,,,,,,,,,,,,,
1266_home,1266,home,http://www.glycome-db.org/,0,,,,,,,,,,,,,,,,,,,,,
1267_home,1267,home,http://www.megabionet.org/atpid/,0,,,,,,,,,,,,,,,,,,,,,
1268_home,1268,home,https://download.cncb.ac.cn/bigd/spd/,0,,,,,,,,,,,,,,,,,,,,,
1269_home,1269,home,http://research.nhgri.nih.gov/histones/,0,,,,,,,,,,,,,,,,,,,,,
1270_home,1270,home,http://ccg.vital-it.ch/UCNEbase/,0,,,,,,,,,,,,,,,,,,,,,
1271_home,1271,home,http://www.ncdtcdb.cn:8080/NoncoRNA/,0,,,,,,,,,,,,,,,,,,,,,
1273_home,1273,home,http://www.licpathway.net/KnockTF/index.html,0,,,,,,,,,,,,,,,,,,,,,
1274_home,1274,home,http://www.hipsci.org/,0,,,,,,,,,,,,,,,,,,,,,
1275_home,1275,home,http://brp.kfshrc.edu.sa/ared,0,,,,,,,,,,,,,,,,,,,,,
1276_home,1276,home,http://www.dynameomics.org,0,,,,,,,,,,,,,,,,,,,,,
1277_home,1277,home,http://fermi.utmb.edu/SDAP,0,,,,,,,,,,,,,,,,,,,,,
1279_home,1279,home,http://www.transcriptionfactor.org,0,,,,,,,,,,,,,,,,,,,,,
1280_home,1280,home,http://trna.nagahama-i-bio.ac.jp/,0,,,,,,,,,,,,,,,,,,,,,
1282_home,1282,home,https://inetmodels.com,0,,,,,,,,,,,,,,,,,,,,,
1283_home,1283,home,http://biocc.hrbmu.edu.cn/DiseaseEnhancer,0,,,,,,,,,,,,,,,,,,,,,
1284_home,1284,home,http://systemsbiology.cau.edu.cn/chromstates,0,,,,,,,,,,,,,,,,,,,,,
1285_home,1285,home,http://kwanlab.bio.cuhk.edu.hk/BSRD/,0,,,,,,,,,,,,,,,,,,,,,
1286_home,1286,home,http://www.progenetix.org/,0,,,,,,,,,,,,,,,,,,,,,
1287_home,1287,home,http://pcddb.cryst.bbk.ac.uk/,0,,,,,,,,,,,,,,,,,,,,,
1288_home,1288,home,http://strepdb.streptomyces.org.uk,0,,,,,,,,,,,,,,,,,,,,,
1289_home,1289,home,http://urchin.spbcas.ru/flyex,0,,,,,,,,,,,,,,,,,,,,,
1290_home,1290,home,https://hive.biochemistry.gwu.edu/,0,,,,,,,,,,,,,,,,,,,,,
1291_home,1291,home,http://tiger.bsc.es,0,,,,,,,,,,,,,,,,,,,,,
1292_home,1292,home,https://tncentral.proteininformationresource.org,0,,,,,,,,,,,,,,,,,,,,,
1293_home,1293,home,https://oglcnac.org/atlas/,0,,,,,,,,,,,,,,,,,,,,,
1294_home,1294,home,https://www.niab.com/pages/id/501/UK_Wheat_varieties_Pedigree,0,,,,,,,,,,,,,,,,,,,,,
1295_home,1295,home,http://www.psb.ugent.be/PlantPTMViewer,0,,,,,,,,,,,,,,,,,,,,,
1296_home,1296,home,http://www.voineagulab.unsw.edu.au/circ_rna,0,,,,,,,,,,,,,,,,,,,,,
1297_home,1297,home,http://www.charmm-gui.org/input/glycan,0,,,,,,,,,,,,,,,,,,,,,
1298_home,1298,home,http://www.swisslipids.org,0,,,,,,,,,,,,,,,,,,,,,
1299_home,1299,home,http://banana-genome-hub.southgreen.fr/,0,,,,,,,,,,,,,,,,,,,,,
1300_home,1300,home,http://metalweb.cerm.unifi.it/,0,,,,,,,,,,,,,,,,,,,,,
1301_home,1301,home,http://www.cogsys.cs.uni-tuebingen.de/software/KEGGtranslator/,0,,,,,,,,,,,,,,,,,,,,,
1302_home,1302,home,http://www.cnbi2.com/cgi-bin/amp,0,,,,,,,,,,,,,,,,,,,,,
1304_home,1304,home,http://www.flyreg.org,0,,,,,,,,,,,,,,,,,,,,,
1305_home,1305,home,http://genome.crg.es/cgi-bin/u12db/u12db.cgi,0,,,,,,,,,,,,,,,,,,,,,
1306_home,1306,home,https://www.surechembl.org,0,,,,,,,,,,,,,,,,,,,,,
1309_home,1309,home,https://clue.io/proteomics,0,,,,,,,,,,,,,,,,,,,,,
1310_home,1310,home,https://www.ActiveDriverDB.org,0,,,,,,,,,,,,,,,,,,,,,
1312_home,1312,home,http://www.sanger.ac.uk/resources/databases/phenodigm/,0,,,,,,,,,,,,,,,,,,,,,
1313_home,1313,home,http://regis-web.systemsbiology.net/PublicDatasets,0,,,,,,,,,,,,,,,,,,,,,
1314_home,1314,home,http://ibeetle-base.uni-goettingen.de/,0,,,,,,,,,,,,,,,,,,,,,
1315_home,1315,home,https://bgee.org,0,,,,,,,,,,,,,,,,,,,,,
1316_home,1316,home,http://sorghum.riken.jp/morokoshi/Home.html,0,,,,,,,,,,,,,,,,,,,,,
1318_home,1318,home,http://www.peroxisomedb.org/home.jsp,0,,,,,,,,,,,,,,,,,,,,,
1319_home,1319,home,http://www.actrec.gov.in/histome2,0,,,,,,,,,,,,,,,,,,,,,
1321_home,1321,home,http://www.fh-hus.org,0,,,,,,,,,,,,,,,,,,,,,
1323_home,1323,home,http://www.computationalbiology.cn/ViruscircBase/home,0,,,,,,,,,,,,,,,,,,,,,
1326_home,1326,home,https://cebs.niehs.nih.gov/cebs,0,,,,,,,,,,,,,,,,,,,,,
1327_home,1327,home,http://www.pubmeth.org/,0,,,,,,,,,,,,,,,,,,,,,
1328_home,1328,home,https://skin.science,0,,,,,,,,,,,,,,,,,,,,,
1329_home,1329,home,https://www.kobic.re.kr/kova,0,,,,,,,,,,,,,,,,,,,,,
1330_home,1330,home,https://bioinfo.uth.edu/SZGR/,0,,,,,,,,,,,,,,,,,,,,,
1331_home,1331,home,http://bioinf.xmu.edu.cn/databases/TiSGeD/index.html,0,,,,,,,,,,,,,,,,,,,,,
1333_home,1333,home,http://www.chs.med.ed.ac.uk/CRCgene/,0,,,,,,,,,,,,,,,,,,,,,
1335_home,1335,home,https://lncar.renlab.org/,0,,,,,,,,,,,,,,,,,,,,,
1336_home,1336,home,https://midb.pnb.uconn.edu,0,,,,,,,,,,,,,,,,,,,,,
1337_home,1337,home,https://github.com/qichao1984/NCyc,0,,,,,,,,,,,,,,,,,,,,,
1338_home,1338,home,http://www.virbase.org,0,,,,,,,,,,,,,,,,,,,,,
1339_home,1339,home,http://waltzdb.switchlab.org,0,,,,,,,,,,,,,,,,,,,,,
1342_home,1342,home,http://www.le.ac.uk/genetics/collagen,0,,,,,,,,,,,,,,,,,,,,,
1344_home,1344,home,http://www.x-ald.nl,0,,,,,,,,,,,,,,,,,,,,,
1345_home,1345,home,http://biobases.ibch.poznan.pl/ncRNA/,0,,,,,,,,,,,,,,,,,,,,,
1346_home,1346,home,https://aragwas.1001genomes.org,0,,,,,,,,,,,,,,,,,,,,,
1347_home,1347,home,http://sysbio.suda.edu.cn/CBD/index.html,0,,,,,,,,,,,,,,,,,,,,,
1348_home,1348,home,http://bioc.sourceforge.net/,0,,,,,,,,,,,,,,,,,,,,,
1349_home,1349,home,http://www.g4ldb.com,0,,,,,,,,,,,,,,,,,,,,,
1350_home,1350,home,http://www.combio.pl/rrna/,0,,,,,,,,,,,,,,,,,,,,,
1351_home,1351,home,http://alzpathway.org,0,,,,,,,,,,,,,,,,,,,,,
1353_home,1353,home,http://structure.bmc.lu.se/idbase/BTKbase/,0,,,,,,,,,,,,,,,,,,,,,
1354_home,1354,home,http://www.researchdsf.unict.it/S2RSLDB,0,,,,,,,,,,,,,,,,,,,,,
1355_home,1355,home,http://gnmdb.csb.pitt.edu/,0,,,,,,,,,,,,,,,,,,,,,
1356_home,1356,home,http://tumor.informatics.jax.org/,0,,,,,,,,,,,,,,,,,,,,,
1357_home,1357,home,http://bioinformatics.hsanmartino.it/hypercldb/,0,,,,,,,,,,,,,,,,,,,,,
1361_home,1361,home,http://db-mml.sjtu.edu.cn/SecReT4/,0,,,,,,,,,,,,,,,,,,,,,
1362_home,1362,home,http://www.geneprof.org/GeneProf/,0,,,,,,,,,,,,,,,,,,,,,
1363_home,1363,home,http://www.diatomcyc.org,0,,,,,,,,,,,,,,,,,,,,,
1364_home,1364,home,https://tdrtargets.org,0,,,,,,,,,,,,,,,,,,,,,
1365_home,1365,home,http://cfgp.riceblast.snu.ac.kr/main.php,0,,,,,,,,,,,,,,,,,,,,,
1366_home,1366,home,http://www.enzyme-database.org/,0,,,,,,,,,,,,,,,,,,,,,
1367_home,1367,home,http://paingeneticslab.ca/4105/06_02_pain_genetics_database,0,,,,,,,,,,,,,,,,,,,,,
1368_home,1368,home,https://www.nursa.org/nursa/index.jsf,0,,,,,,,,,,,,,,,,,,,,,
1369_home,1369,home,https://awi.cuhk.edu.cn/dbPTM,0,,,,,,,,,,,,,,,,,,,,,
1370_home,1370,home,https://appris.bioinfo.cnio.es,0,,,,,,,,,,,,,,,,,,,,,
1371_home,1371,home,http://pi.well.ox.ac.uk,0,,,,,,,,,,,,,,,,,,,,,
1372_home,1372,home,http://naturalantibody.com/nanobodies,0,,,,,,,,,,,,,,,,,,,,,
1374_home,1374,home,http://njmu-edu.cn:3838/piRNA-eQTL/,0,,,,,,,,,,,,,,,,,,,,,
1376_home,1376,home,http://bastionhub.erc.monash.edu,0,,,,,,,,,,,,,,,,,,,,,
1377_home,1377,home,http://csvs.babelomics.org,0,,,,,,,,,,,,,,,,,,,,,
1378_home,1378,home,http://www.gpgenome.com,0,,,,,,,,,,,,,,,,,,,,,
1379_home,1379,home,http://www.ribocirc.com,0,,,,,,,,,,,,,,,,,,,,,
1380_home,1380,home,http://missense3d.bc.ic.ac.uk,0,,,,,,,,,,,,,,,,,,,,,
1381_home,1381,home,http://rytenlab.com/browser/app/vizER,0,,,,,,,,,,,,,,,,,,,,,
1383_home,1383,home,https://bioinfo-csi.nus.edu.sg/methmotif,0,,,,,,,,,,,,,,,,,,,,,
1384_home,1384,home,http://cosbi6.ee.ncku.edu.tw/piRTarBase,0,,,,,,,,,,,,,,,,,,,,,
1385_home,1385,home,http://discover.nci.nih.gov/cellminer,0,,,,,,,,,,,,,,,,,,,,,
1386_home,1386,home,http://nglycositeatlas.biomarkercenter.org,0,,,,,,,,,,,,,,,,,,,,,
1388_home,1388,home,http://www.pandrugs.org,0,,,,,,,,,,,,,,,,,,,,,
1389_home,1389,home,http://imethyl.iwate-megabank.org,0,,,,,,,,,,,,,,,,,,,,,
1390_home,1390,home,http://membranome.org/,0,,,,,,,,,,,,,,,,,,,,,
1391_home,1391,home,http://structuralbiology.cau.edu.cn/gossypium,0,,,,,,,,,,,,,,,,,,,,,
1392_home,1392,home,https://hpscreg.eu,0,,,,,,,,,,,,,,,,,,,,,
1393_home,1393,home,https://hpcwebapps.cit.nih.gov/ESBL/Database/E3-ligases,0,,,,,,,,,,,,,,,,,,,,,
1395_home,1395,home,http://naturalantibody.com/pad,0,,,,,,,,,,,,,,,,,,,,,
1396_home,1396,home,http://nutritionalneuroscience.eu/index.php/11-resources/32-f4h-image-collection,0,,,,,,,,,,,,,,,,,,,,,
1397_home,1397,home,http://lcsb-databases.epfl.ch/atlas,0,,,,,,,,,,,,,,,,,,,,,
1398_home,1398,home,http://wheat.pw.usda.gov/WheatExp,0,,,,,,,,,,,,,,,,,,,,,
1399_home,1399,home,http://plasmogem.sanger.ac.uk,0,,,,,,,,,,,,,,,,,,,,,
1400_home,1400,home,http://uucd.biocuckoo.org/,0,,,,,,,,,,,,,,,,,,,,,
1401_home,1401,home,http://supfam.org/SUPERFAMILY/dcGO/,0,,,,,,,,,,,,,,,,,,,,,
1402_home,1402,home,http://ctdbase.org/voc.go?type=disease,0,,,,,,,,,,,,,,,,,,,,,
1403_home,1403,home,http://chemoinfo.ipmc.cnrs.fr/MOLDB/index.html,0,,,,,,,,,,,,,,,,,,,,,
1404_home,1404,home,http://en.wikipedia.org/wiki/Portal:Gene_Wiki,0,,,,,,,,,,,,,,,,,,,,,
1407_home,1407,home,http://www.catma.org,0,,,,,,,,,,,,,,,,,,,,,
1409_home,1409,home,http://www.tigr.org,0,,,,,,,,,,,,,,,,,,,,,
1411_home,1411,home,https://kaikobase.dna.affrc.go.jp,0,,,,,,,,,,,,,,,,,,,,,
1412_home,1412,home,http://rizzolab.org,0,,,,,,,,,,,,,,,,,,,,,
1413_home,1413,home,http://kawakami.lab.nig.ac.jp/ztrap,0,,,,,,,,,,,,,,,,,,,,,
1414_home,1414,home,http://biocluster.di.unito.it/circuits/,0,,,,,,,,,,,,,,,,,,,,,
1416_home,1416,home,http://itsonedb.cloud.ba.infn.it,0,,,,,,,,,,,,,,,,,,,,,
1417_home,1417,home,http://orchidstra.abrc.sinica.edu.tw,0,,,,,,,,,,,,,,,,,,,,,
1418_home,1418,home,http://quorumpeps.ugent.be/,0,,,,,,,,,,,,,,,,,,,,,
1419_home,1419,home,http://bioinf.xmu.edu.cn/PaGenBase/,0,,,,,,,,,,,,,,,,,,,,,
1421_home,1421,home,http://www.predicts.org.uk,0,,,,,,,,,,,,,,,,,,,,,
1422_home,1422,home,http://crdd.osdd.net/raghava/hemolytik/,0,,,,,,,,,,,,,,,,,,,,,
1423_home,1423,home,http://salilab.org/pibase,0,,,,,,,,,,,,,,,,,,,,,
1424_home,1424,home,http://www.vbase2.org/,0,,,,,,,,,,,,,,,,,,,,,
1425_home,1425,home,http://www.plantontology.org/,0,,,,,,,,,,,,,,,,,,,,,
1426_home,1426,home,http://comppi.linkgroup.hu/,0,,,,,,,,,,,,,,,,,,,,,
1427_home,1427,home,http://spin.ccic.ohio-state.edu/,0,,,,,,,,,,,,,,,,,,,,,
1429_home,1429,home,http://crdd.osdd.net/raghava/peplife,0,,,,,,,,,,,,,,,,,,,,,
1430_home,1430,home,http://lin-group.cn/database/pro54db,0,,,,,,,,,,,,,,,,,,,,,
1432_home,1432,home,http://mfib.enzim.ttk.mta.hu,0,,,,,,,,,,,,,,,,,,,,,
1434_home,1434,home,http://www.ebi.ac.uk/integr8,0,,,,,,,,,,,,,,,,,,,,,
1435_home,1435,home,http://drtf.cbi.pku.edu.cn,0,,,,,,,,,,,,,,,,,,,,,
1436_home,1436,home,http://www.yadamp.unisa.it,0,,,,,,,,,,,,,,,,,,,,,
1438_home,1438,home,http://www.glycosuite.com,0,,,,,,,,,,,,,,,,,,,,,
1440_home,1440,home,http://tc3a.org,0,,,,,,,,,,,,,,,,,,,,,
1442_home,1442,home,http://www.ifremer.fr/GigasBase,0,,,,,,,,,,,,,,,,,,,,,
1443_home,1443,home,http://www.dkfz.de/spec/css/,0,,,,,,,,,,,,,,,,,,,,,
1446_home,1446,home,http://geroprotectors.org,0,,,,,,,,,,,,,,,,,,,,,
1447_home,1447,home,http://ribosome.med.miyazaki-u.ac.jp/,0,,,,,,,,,,,,,,,,,,,,,
1450_home,1450,home,http://monarchbase.umassmed.edu/,0,,,,,,,,,,,,,,,,,,,,,
1452_home,1452,home,https://peatmoss.online.uni-marburg.de,0,,,,,,,,,,,,,,,,,,,,,
1454_home,1454,home,http://reprod.njmu.edu.cn/cgi-bin/iresbase/index.php,0,,,,,,,,,,,,,,,,,,,,,
1455_home,1455,home,https://bioinfo.uth.edu/VISDB,0,,,,,,,,,,,,,,,,,,,,,
1456_home,1456,home,http://orchidstra2.abrc.sinica.edu.tw,0,,,,,,,,,,,,,,,,,,,,,
1457_home,1457,home,http://portal.nersc.gov/project/m1317/FOAM,0,,,,,,,,,,,,,,,,,,,,,
1458_home,1458,home,http://bnaber.org/,0,,,,,,,,,,,,,,,,,,,,,
1460_home,1460,home,http://repeatsdb.bio.unipd.it/,0,,,,,,,,,,,,,,,,,,,,,
1461_home,1461,home,http://effectors.org/,0,,,,,,,,,,,,,,,,,,,,,
1462_home,1462,home,https://rnajunction.ncifcrf.gov/,0,,,,,,,,,,,,,,,,,,,,,
1465_home,1465,home,http://isyslab.info/NeuroPep/,0,,,,,,,,,,,,,,,,,,,,,
1466_home,1466,home,http://www.imtech.res.in/raghava/bcipep,0,,,,,,,,,,,,,,,,,,,,,
1467_home,1467,home,http://mvp.medgenius.info,0,,,,,,,,,,,,,,,,,,,,,
1468_home,1468,home,http://rna.sysu.edu.cn/dreamBase,0,,,,,,,,,,,,,,,,,,,,,
1469_home,1469,home,https://mmp.sfb.uit.no/databases/,0,,,,,,,,,,,,,,,,,,,,,
1470_home,1470,home,https://www.sdab-db.ca/,0,,,,,,,,,,,,,,,,,,,,,
1471_home,1471,home,http://www.sanbi.ac.za/evoc,0,,,,,,,,,,,,,,,,,,,,,
1472_home,1472,home,http://www.cstl.nist.gov/biotech,0,,,,,,,,,,,,,,,,,,,,,
1473_home,1473,home,https://osf.io/gqrz9,0,,,,,,,,,,,,,,,,,,,,,
1474_home,1474,home,https://www.biosharing.org/,0,,,,,,,,,,,,,,,,,,,,,
1475_home,1475,home,http://brassibase.cos.uni-heidelberg.de,0,,,,,,,,,,,,,,,,,,,,,
1476_home,1476,home,https://gemma.msl.ubc.ca/,0,,,,,,,,,,,,,,,,,,,,,
1477_home,1477,home,http://webapps2.ucalgary.ca/~groupii/index.html#,0,,,,,,,,,,,,,,,,,,,,,
1479_home,1479,home,https://ngdc.cncb.ac.cn/cancerscem,0,,,,,,,,,,,,,,,,,,,,,
1480_home,1480,home,http://www.grndb.com/,0,,,,,,,,,,,,,,,,,,,,,
1481_home,1481,home,https://microepi.biodb.org/,0,,,,,,,,,,,,,,,,,,,,,
1482_home,1482,home,http://zzdlab.com/hvidb,0,,,,,,,,,,,,,,,,,,,,,
1483_home,1483,home,http://nelumbo.biocloud.net,0,,,,,,,,,,,,,,,,,,,,,
1484_home,1484,home,https://www.covid19dataportal.org,0,,,,,,,,,,,,,,,,,,,,,
1485_home,1485,home,https://zampierigroup.shinyapps.io/EcoPrestMet,0,,,,,,,,,,,,,,,,,,,,,
1486_home,1486,home,http://evan.ciliate.org,0,,,,,,,,,,,,,,,,,,,,,
1487_home,1487,home,http://bioinfo.life.hust.edu.cn/Pancan-meQTL,0,,,,,,,,,,,,,,,,,,,,,
1488_home,1488,home,http://qphos.cancerbio.info,0,,,,,,,,,,,,,,,,,,,,,
1490_home,1490,home,https://bactome.helmholtz-hzi.de,0,,,,,,,,,,,,,,,,,,,,,
1491_home,1491,home,http://weram.biocuckoo.org/,0,,,,,,,,,,,,,,,,,,,,,
1492_home,1492,home,http://www.neurostresspep.eu/diner,0,,,,,,,,,,,,,,,,,,,,,
1493_home,1493,home,http://www.epigenomicslab.com/online-data-resources,0,,,,,,,,,,,,,,,,,,,,,
1495_home,1495,home,https://zenodo.org/collection/user-nmrlipids,0,,,,,,,,,,,,,,,,,,,,,
1497_home,1497,home,http://snoopy.med.miyazaki-u.ac.jp,0,,,,,,,,,,,,,,,,,,,,,
1498_home,1498,home,http://www.scoppi.org,0,,,,,,,,,,,,,,,,,,,,,
1500_home,1500,home,http://crdd.osdd.net/raghava/tumorhope/,0,,,,,,,,,,,,,,,,,,,,,
1502_home,1502,home,http://genome.ufl.edu/mapperdb,0,,,,,,,,,,,,,,,,,,,,,
1503_home,1503,home,http://fantom.gsc.riken.jp/5/sstar/,0,,,,,,,,,,,,,,,,,,,,,
1505_home,1505,home,http://ted.bti.cornell.edu/,0,,,,,,,,,,,,,,,,,,,,,
1506_home,1506,home,https://ngdc.cncb.ac.cn/icg,0,,,,,,,,,,,,,,,,,,,,,
1507_home,1507,home,http://www.cathacyc.org,0,,,,,,,,,,,,,,,,,,,,,
1508_home,1508,home,http://alsod.iop.kcl.ac.uk/home.aspx,0,,,,,,,,,,,,,,,,,,,,,
1509_home,1509,home,http://cdb.ics.uci.edu,0,,,,,,,,,,,,,,,,,,,,,
1510_home,1510,home,http://www.comparative-legumes.org,0,,,,,,,,,,,,,,,,,,,,,
1511_home,1511,home,http://schistodb.net/schisto/,0,,,,,,,,,,,,,,,,,,,,,
1513_home,1513,home,http://clingen.igib.res.in/circad,0,,,,,,,,,,,,,,,,,,,,,
1514_home,1514,home,https://sites.unipampa.edu.br/birdchromosomedatabase,0,,,,,,,,,,,,,,,,,,,,,
1516_home,1516,home,http://data.ggbn.org/,0,,,,,,,,,,,,,,,,,,,,,
1517_home,1517,home,https://openbis-eln-lims.ethz.ch,0,,,,,,,,,,,,,,,,,,,,,
1518_home,1518,home,https://www.eracoda.org/,0,,,,,,,,,,,,,,,,,,,,,
1519_home,1519,home,https://www.cbligand.org/g/virus-ckb,0,,,,,,,,,,,,,,,,,,,,,
1520_home,1520,home,http://www.lncrnakb.org,0,,,,,,,,,,,,,,,,,,,,,
1521_home,1521,home,https://www.spatialomics.org/SpatialDB,0,,,,,,,,,,,,,,,,,,,,,
1522_home,1522,home,http://rarge.psc.riken.jp/chloroplast,0,,,,,,,,,,,,,,,,,,,,,
1523_home,1523,home,http://crdd.osdd.net/raghava/cancerdr,0,,,,,,,,,,,,,,,,,,,,,
1524_home,1524,home,http://www.cbrc.kaust.edu.sa/indigo,0,,,,,,,,,,,,,,,,,,,,,
1525_home,1525,home,http://pdbflex.org,0,,,,,,,,,,,,,,,,,,,,,
1526_home,1526,home,http://tenor.dna.affrc.go.jp,0,,,,,,,,,,,,,,,,,,,,,
1527_home,1527,home,http://www.ag.auburn.edu/mirror/tmRDB/,0,,,,,,,,,,,,,,,,,,,,,
1528_home,1528,home,http://www.cs.tau.ac.il/~spike/,0,,,,,,,,,,,,,,,,,,,,,
1529_home,1529,home,https://db.cngb.org/pird,0,,,,,,,,,,,,,,,,,,,,,
1531_home,1531,home,http://tisdb.human.cornell.edu,0,,,,,,,,,,,,,,,,,,,,,
1533_home,1533,home,http://crdd.osdd.net/raghava/npact/,0,,,,,,,,,,,,,,,,,,,,,
1534_home,1534,home,http://www.licpathway.net/TRCirc,0,,,,,,,,,,,,,,,,,,,,,
1535_home,1535,home,http://ppdb.agr.gifu-u.ac.jp/ppdb/cgi-bin/index.cgi,0,,,,,,,,,,,,,,,,,,,,,
1536_home,1536,home,http://www.findbase.org/,0,,,,,,,,,,,,,,,,,,,,,
1538_home,1538,home,http://www.ncbi.nlm.nih.gov/projects/gv/rbc/xslcgi.fcgi?cmd=bgmut/home,0,,,,,,,,,,,,,,,,,,,,,
1539_home,1539,home,http://rhesus.amu.edu.pl/mirnest/copy/,0,,,,,,,,,,,,,,,,,,,,,
1540_home,1540,home,http://rmdb.stanford.edu,0,,,,,,,,,,,,,,,,,,,,,
1545_home,1545,home,http://amoebadb.org/amoeba/,0,,,,,,,,,,,,,,,,,,,,,
1546_home,1546,home,http://microsporidiadb.org/micro/,0,,,,,,,,,,,,,,,,,,,,,
1548_home,1548,home,http://www.oncomir.umn.edu,0,,,,,,,,,,,,,,,,,,,,,
1549_home,1549,home,http://pic-sure.org,0,,,,,,,,,,,,,,,,,,,,,
1550_home,1550,home,http://dbpaf.biocuckoo.org,0,,,,,,,,,,,,,,,,,,,,,
1551_home,1551,home,http://edal.ipk-gatersleben.de/repos/pgp/,0,,,,,,,,,,,,,,,,,,,,,
1553_home,1553,home,http://www.molgen.ua.ac.be/SCN1AMutations,0,,,,,,,,,,,,,,,,,,,,,
1554_home,1554,home,http://methycancer.psych.ac.cn,0,,,,,,,,,,,,,,,,,,,,,
1556_home,1556,home,http://bioinformatics.sandia.gov/islander/,0,,,,,,,,,,,,,,,,,,,,,
1558_home,1558,home,http://www.pancreasexpression.org,0,,,,,,,,,,,,,,,,,,,,,
1559_home,1559,home,http://www.biologie.uni-erlangen.de/botanik1/html/eng/maa_database,0,,,,,,,,,,,,,,,,,,,,,
1561_home,1561,home,http://ocri-genomics.org/bolbase/,0,,,,,,,,,,,,,,,,,,,,,
1562_home,1562,home,http://www.tfcheckpoint.org/,0,,,,,,,,,,,,,,,,,,,,,
1563_home,1563,home,http://www.ebi.ac.uk/eurocarb,0,,,,,,,,,,,,,,,,,,,,,
1564_home,1564,home,http://rnafrabase.cs.put.poznan.pl,0,,,,,,,,,,,,,,,,,,,,,
1565_home,1565,home,http://www.introni.it/splicing,0,,,,,,,,,,,,,,,,,,,,,
1566_home,1566,home,http://www.violinet.org/,0,,,,,,,,,,,,,,,,,,,,,
