page_id,violations,passes,total_checks,failure_rate,page_type,index,name,type,inst,desc,city,state,blank,url,title
882,5,1192,1197,0.004177109440267335,home,882,CAO.GOV,Federal - Executive,General Services Administration,"GSA, IC, Acquisition",Washington,DC,gsa-vulnerability-reports@gsa.gov,CAO.GOV,CAO.GOV
883,7,450,457,0.015317286652078774,home,883,CBCA.GOV,Federal - Executive,General Services Administration,Civilian Board of Contract Appeals,Washington,DC,gsa-vulnerability-reports@gsa.gov,CBCA.GOV,CBCA.GOV
884,12,799,811,0.014796547472256474,home,884,CDO.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,CDO.GOV,CDO.GOV
885,2,355,357,0.0056022408963585435,home,885,CFO.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,CFO.GOV,CFO.GOV
886,3,2180,2183,0.001374255611543747,home,886,CHALLENGE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,CHALLENGE.GOV,CHALLENGE.GOV
887,4,567,571,0.0070052539404553416,home,887,CIO.GOV,Federal - Executive,General Services Administration,"GSA, CIO.GOV",Washington,DC,gsa-vulnerability-reports@gsa.gov,CIO.GOV,CIO.GOV
888,9,354,363,0.024793388429752067,home,888,CITIZENSCIENCE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,CITIZENSCIENCE.GOV,CITIZENSCIENCE.GOV
889,2,685,687,0.002911208151382824,home,889,CLOUD.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,CLOUD.GOV,CLOUD.GOV
890,1,365,366,0.00273224043715847,home,890,CODE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,CODE.GOV,CODE.GOV
891,2,387,389,0.005141388174807198,home,891,COMPUTERSFORLEARNING.GOV,Federal - Executive,General Services Administration,"GSA, FAS, ClearPath",Arlington,VA,gsa-vulnerability-reports@gsa.gov,COMPUTERSFORLEARNING.GOV,COMPUTERSFORLEARNING.GOV
892,3,1070,1073,0.0027958993476234857,home,892,CONSUMERACTION.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,CONSUMERACTION.GOV,CONSUMERACTION.GOV
893,45,208,253,0.17786561264822134,home,893,CONTRACTDIRECTORY.GOV,Federal - Executive,General Services Administration,"GSA, FAS, FPDS",Arlington,VA,gsa-vulnerability-reports@gsa.gov,CONTRACTDIRECTORY.GOV,CONTRACTDIRECTORY.GOV
894,2,340,342,0.005847953216374269,home,894,CPARS.GOV,Federal - Executive,General Services Administration,"GSA, FAS, System for Award Management",Washington,DC,gsa-vulnerability-reports@gsa.gov,CPARS.GOV,CPARS.GOV
896,3,524,527,0.0056925996204933585,home,896,DATA.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,DATA.GOV,DATA.GOV
897,0,1118,1118,0.0,home,897,DIGITAL.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,DIGITAL.GOV,DIGITAL.GOV
898,3,241,244,0.012295081967213115,home,898,DIGITALDASHBOARD.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,DIGITALDASHBOARD.GOV,DIGITALDASHBOARD.GOV
899,0,1118,1118,0.0,home,899,DIGITALGOV.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,DIGITALGOV.GOV,DIGITALGOV.GOV
900,2,735,737,0.0027137042062415195,home,900,ECPIC.GOV,Federal - Executive,General Services Administration,"GSA, FAS, ECPIC",Washington,DC,gsa-vulnerability-reports@gsa.gov,ECPIC.GOV,ECPIC.GOV
901,15,372,387,0.03875968992248062,home,901,ESRS.GOV,Federal - Executive,General Services Administration,"GSA, FAS, System for Award Management",Arlington,VA,gsa-vulnerability-reports@gsa.gov,ESRS.GOV,ESRS.GOV
902,5,635,640,0.0078125,home,902,EVALUATION.GOV,Federal - Executive,General Services Administration,Office of Government-wide Policy,Washington,DC,gsa-vulnerability-reports@gsa.gov,EVALUATION.GOV,EVALUATION.GOV
903,2,332,334,0.005988023952095809,home,903,FAC.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,fac@gsa.gov,FAC.GOV,FAC.GOV
904,1,1138,1139,0.000877963125548727,home,904,FACA.GOV,Federal - Executive,General Services Administration,"GSA, IDI, ECAS II",Washington,DC,gsa-vulnerability-reports@gsa.gov,FACA.GOV,FACA.GOV
905,5,469,474,0.010548523206751054,home,905,FACADATABASE.GOV,Federal - Executive,General Services Administration,"GSA, IDI, Enterprise Application Services",Washington,DC,gsa-vulnerability-reports@gsa.gov,FACADATABASE.GOV,FACADATABASE.GOV
906,18,1499,1517,0.011865524060646011,home,906,FAI.GOV,Federal - Executive,General Services Administration,"GSA, IC, FAI",Washington,DC,gsa-vulnerability-reports@gsa.gov,FAI.GOV,FAI.GOV
907,1,178,179,0.00558659217877095,home,907,FAPIIS.GOV,Federal - Executive,General Services Administration,"GSA, IQ, IAE",Washington,DC,gsa-vulnerability-reports@gsa.gov,FAPIIS.GOV,FAPIIS.GOV
908,10,3290,3300,0.0030303030303030303,home,908,FBF.GOV,Federal - Executive,General Services Administration,"GSA, IQ-CAP",Washington,DC,gsa-vulnerability-reports@gsa.gov,FBF.GOV,FBF.GOV
909,0,278,278,0.0,home,909,FBO.GOV,Federal - Executive,General Services Administration,"GSA, IC, Acquisition",Arlington,VA,gsa-vulnerability-reports@gsa.gov,FBO.GOV,FBO.GOV
910,6,571,577,0.010398613518197574,home,910,FCSM.GOV,Federal - Executive,General Services Administration,General Services Administration ,Washington,DC,gsa-vulnerability-reports@gsa.gov,FCSM.GOV,FCSM.GOV
911,7,117,124,0.056451612903225805,home,911,FDMS.GOV,Federal - Executive,General Services Administration,"GSA, IQ, eRulemaking",Washington,DC,gsa-vulnerability-reports@gsa.gov,FDMS.GOV,FDMS.GOV
912,0,1334,1334,0.0,home,912,FEDIDCARD.GOV,Federal - Executive,General Services Administration,"GSA, IQ, CAT",Washington,DC,gsa-vulnerability-reports@gsa.gov,FEDIDCARD.GOV,FEDIDCARD.GOV
914,2,559,561,0.0035650623885918,home,914,FEDRAMP.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,FEDRAMP.GOV,FEDRAMP.GOV
915,1,1245,1246,0.0008025682182985554,home,915,FEDROOMS.GOV,Federal - Executive,General Services Administration,"GSA, IDI, ECAS II",Arlington,VA,gsa-vulnerability-reports@gsa.gov,FEDROOMS.GOV,FEDROOMS.GOV
916,3,1070,1073,0.0027958993476234857,home,916,FIRSTGOV.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,FIRSTGOV.GOV,FIRSTGOV.GOV
918,7,905,912,0.007675438596491228,home,918,FMI.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP WebPortfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,FMI.GOV,FMI.GOV
919,16,483,499,0.03206412825651302,home,919,FORMS.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,FORMS.GOV,FORMS.GOV
920,11,553,564,0.01950354609929078,home,920,FPC.GOV,Federal - Executive,General Services Administration,"GSA, TTS, Federalist",Washington,DC,gsa-vulnerability-reports@gsa.gov,FPC.GOV,FPC.GOV
921,30,640,670,0.04477611940298507,home,921,FPDS.GOV,Federal - Executive,General Services Administration,"GSA, IQ-FPDS-FPDS Portal",Arlington,VA,gsa-vulnerability-reports@gsa.gov,FPDS.GOV,FPDS.GOV
925,16,1496,1512,0.010582010582010581,home,925,FSD.GOV,Federal - Executive,General Services Administration,"GSA, IQ-FSD-FSD Portal",Arlington,VA,gsa-vulnerability-reports@gsa.gov,FSD.GOV,FSD.GOV
926,16,379,395,0.04050632911392405,home,926,FSRS.GOV,Federal - Executive,General Services Administration,"GSA, IQ-ESRS-FSRS",Crystal City,VA,gsa-vulnerability-reports@gsa.gov,FSRS.GOV,FSRS.GOV
927,9,1154,1163,0.007738607050730868,home,927,GOBIERNOUSA.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,GOBIERNOUSA.GOV,GOBIERNOUSA.GOV
928,3,1454,1457,0.002059025394646534,home,928,GSA.GOV,Federal - Executive,General Services Administration,"GSA, IDI, ECAS II",Washington,DC,gsa-vulnerability-reports@gsa.gov,GSA.GOV,GSA.GOV
929,68,1675,1743,0.03901319563970167,home,929,GSAADVANTAGE.GOV,Federal - Executive,General Services Administration,"GSA, IQ-GSAAdvantage-Main",Washington,DC,gsa-vulnerability-reports@gsa.gov,GSAADVANTAGE.GOV,GSAADVANTAGE.GOV
930,2,786,788,0.0025380710659898475,home,930,GSAAUCTIONS.GOV,Federal - Executive,General Services Administration,"GSA, IQ-SASy-GSAAuctions",Washington,DC,gsa-vulnerability-reports@gsa.gov,GSAAUCTIONS.GOV,GSAAUCTIONS.GOV
931,2,376,378,0.005291005291005291,home,931,GSAFLEET.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington DC,DC,esther.ankomah@gsa.gov,GSAFLEET.GOV,GSAFLEET.GOV
932,4,884,888,0.0045045045045045045,home,932,GSAIG.GOV,Federal - Executive,General Services Administration,GSA Office of Inspector General,Washington,DC,scott.nelson@gsaig.gov,GSAIG.GOV,GSAIG.GOV
934,11,69,80,0.1375,home,934,GSAXCESS.GOV,Federal - Executive,General Services Administration,"GSA, IQ, Clearpath",Arlington,VA,gsa-vulnerability-reports@gsa.gov,GSAXCESS.GOV,GSAXCESS.GOV
935,5,18,23,0.21739130434782608,home,935,IDENTITYSANDBOX.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,IDENTITYSANDBOX.GOV,IDENTITYSANDBOX.GOV
936,4,1244,1248,0.003205128205128205,home,936,IDMANAGEMENT.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,IDMANAGEMENT.GOV,IDMANAGEMENT.GOV
937,0,606,606,0.0,home,937,INFO.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,INFO.GOV,INFO.GOV
938,0,1118,1118,0.0,home,938,INNOVATION.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,INNOVATION.GOV,INNOVATION.GOV
939,7,592,599,0.011686143572621035,home,939,ITDASHBOARD.GOV,Federal - Executive,General Services Administration,"GSA, Office of Government-wide Policy",Washington,DC,gsa-vulnerability-reports@gsa.gov,ITDASHBOARD.GOV,ITDASHBOARD.GOV
940,4,756,760,0.005263157894736842,home,940,KIDS.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,KIDS.GOV,KIDS.GOV
941,0,360,360,0.0,home,941,LOGIN.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,LOGIN.GOV,LOGIN.GOV
942,1,602,603,0.001658374792703151,home,942,MADEINAMERICA.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,MADEINAMERICA.GOV,MADEINAMERICA.GOV
944,0,272,272,0.0,home,944,NOTIFY.GOV,Federal - Executive,General Services Administration,TTS Public Benefits Studio,Washington,DC,timothy.lowden@gsa.gov,NOTIFY.GOV,NOTIFY.GOV
945,2,315,317,0.006309148264984227,home,945,PAYMENTACCURACY.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,PAYMENTACCURACY.GOV,PAYMENTACCURACY.GOV
947,3,898,901,0.003329633740288568,home,947,PERFORMANCE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,PERFORMANCE.GOV,PERFORMANCE.GOV
948,5,863,868,0.00576036866359447,home,948,PIC.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,PIC.GOV,PIC.GOV
949,4,533,537,0.0074487895716946,home,949,PIF.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,PIF.GOV,PIF.GOV
952,6,372,378,0.015873015873015872,home,952,PLAINLANGUAGE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,PLAINLANGUAGE.GOV,PLAINLANGUAGE.GOV
953,5,395,400,0.0125,home,953,PPMS.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,PPMS.GOV,PPMS.GOV
954,4,533,537,0.0074487895716946,home,954,PRESIDENTIALINNOVATIONFELLOWS.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,PRESIDENTIALINNOVATIONFELLOWS.GOV,PRESIDENTIALINNOVATIONFELLOWS.GOV
956,7,637,644,0.010869565217391304,home,956,REALESTATESALES.GOV,Federal - Executive,General Services Administration,"GSA, FAS, SASy",Washington,DC,gsa-vulnerability-reports@gsa.gov,REALESTATESALES.GOV,REALESTATESALES.GOV
957,21,443,464,0.04525862068965517,home,957,REALPROPERTYPROFILE.GOV,Federal - Executive,General Services Administration,"GSA, IDI,EAS",Washington,DC,gsa-vulnerability-reports@gsa.gov,REALPROPERTYPROFILE.GOV,REALPROPERTYPROFILE.GOV
958,16,1828,1844,0.008676789587852495,home,958,REGINFO.GOV,Federal - Executive,General Services Administration,"GSA, IC, ROCIS",Washington,DC,gsa-vulnerability-reports@gsa.gov,REGINFO.GOV,REGINFO.GOV
959,24,550,574,0.041811846689895474,home,959,REGULATIONS.GOV,Federal - Executive,General Services Administration,"GSA, IQ, eRulemaking",Washington,DC,gsa-vulnerability-reports@gsa.gov,REGULATIONS.GOV,REGULATIONS.GOV
960,4,282,286,0.013986013986013986,home,960,REPORTING.GOV,Federal - Executive,General Services Administration,"GSA, IDI, EAS-SF",Washington,DC,gsa-vulnerability-reports@gsa.gov,REPORTING.GOV,REPORTING.GOV
963,0,225,225,0.0,home,963,SAFERFEDERALWORKFORCE.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,SAFERFEDERALWORKFORCE.GOV,SAFERFEDERALWORKFORCE.GOV
964,0,248,248,0.0,home,964,SAM.GOV,Federal - Executive,General Services Administration,"GSA, FAS, System for Award Management",Arlington,VA,gsa-vulnerability-reports@gsa.gov,SAM.GOV,SAM.GOV
965,4,218,222,0.018018018018018018,home,965,SBST.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,SBST.GOV,SBST.GOV
966,2,551,553,0.003616636528028933,home,966,SEARCH.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,SEARCH.GOV,SEARCH.GOV
967,0,792,792,0.0,home,967,SECTION508.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,SECTION508.GOV,SECTION508.GOV
968,15,1224,1239,0.012106537530266344,home,968,SFTOOL.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Chicago,IL,gsa-vulnerability-reports@gsa.gov,SFTOOL.GOV,SFTOOL.GOV
969,5,495,500,0.01,home,969,STATSPOLICY.GOV,Federal - Executive,General Services Administration,General Services Administration ,Washington,DC,gsa-vulnerability-reports@gsa.gov,STATSPOLICY.GOV,STATSPOLICY.GOV
971,3,1070,1073,0.0027958993476234857,home,971,US.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,US.GOV,US.GOV
972,3,1070,1073,0.0027958993476234857,home,972,USA.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,USA.GOV,USA.GOV
973,20,294,314,0.06369426751592357,home,973,USABILITY.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,USABILITY.GOV,USABILITY.GOV
974,9,1178,1187,0.007582139848357203,home,974,USAGOV.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,USAGOV.GOV,USAGOV.GOV
975,9,792,801,0.011235955056179775,home,975,USSM.GOV,Federal - Executive,General Services Administration,"GSA, OGP, Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,USSM.GOV,USSM.GOV
976,0,574,574,0.0,home,976,VOTE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,VOTE.GOV,VOTE.GOV
977,33,467,500,0.066,home,977,RESTORETHEGULF.GOV,Federal - Executive,Gulf Coast Ecosystem Restoration Council,National Oceanic and Atmospheric Administration (NOAA),Silver Spring,MD,security@noaa.gov,RESTORETHEGULF.GOV,RESTORETHEGULF.GOV
978,3,424,427,0.00702576112412178,home,978,TRUMAN.GOV,Federal - Executive,Harry S. Truman Scholarship Foundation,Harry S. Truman Scholarship Foundation,Washington,DC,(blank),TRUMAN.GOV,TRUMAN.GOV
979,11,1550,1561,0.007046764894298526,home,979,IMLS.GOV,Federal - Executive,Institute of Museum and Library Services,Institute of Museum and Library Services,Washington,DC,infosec@imls.gov,IMLS.GOV,IMLS.GOV
981,8,221,229,0.034934497816593885,home,981,PCAH.GOV,Federal - Executive,Institute of Museum and Library Services,Institute of Museum and Library Services,Washington,DC,cybersec@imls.gov,PCAH.GOV,PCAH.GOV
982,3,7,10,0.3,home,982,IAF.GOV,Federal - Executive,Inter-American Foundation,Inter-American Foundation,Washington,DC,iafhelpdesk@iaf.gov,IAF.GOV,IAF.GOV
984,17,344,361,0.04709141274238227,home,984,JUSFC.GOV,Federal - Executive,Japan-US Friendship Commission,Japan-US Friendship Commission,Washington,DC,jusfc@jusfc.gov,JUSFC.GOV,JUSFC.GOV
986,9,1030,1039,0.008662175168431183,home,986,LSC.GOV,Federal - Executive,Legal Services Corporation,Legal Services Corporation,Washington,DC,(blank),LSC.GOV,LSC.GOV
987,22,652,674,0.032640949554896145,home,987,MMC.GOV,Federal - Executive,Marine Mammal Commission,Marine Mammal Commission,Bethesda,MD,cshrestha@mmc.gov,MMC.GOV,MMC.GOV
988,8,447,455,0.017582417582417582,home,988,MSPB.GOV,Federal - Executive,Merit Systems Protection Board,US Merit Systems Protection Board,Washington,DC,tim.mcaleer@mspb.gov,MSPB.GOV,MSPB.GOV
989,17,682,699,0.024320457796852647,home,989,MCC.GOV,Federal - Executive,Millennium Challenge Corporation,Millennium Challenge Corporation,Washington,DC,MCCCISOTeam@mcc.gov,MCC.GOV,MCC.GOV
991,32,291,323,0.09907120743034056,home,991,ECR.GOV,Federal - Executive,Morris K. Udall and Stewart L. Udall Foundation,Morris K. Udall and Stewart L. Udall Foundation,Tucson,AZ,securityreporting@udall.gov,ECR.GOV,ECR.GOV
992,32,291,323,0.09907120743034056,home,992,UDALL.GOV,Federal - Executive,Morris K. Udall and Stewart L. Udall Foundation,Morris K. Udall and Stewart L. Udall Foundation,Tucson,AZ,securityreporting@udall.gov,UDALL.GOV,UDALL.GOV
993,3,512,515,0.005825242718446602,home,993,EARTH.GOV,Federal - Executive,National Aeronautics and Space Administration,NASA Earth Science Division,Washington,DC,soc@nasa.gov,EARTH.GOV,EARTH.GOV
994,17,3037,3054,0.005566470203012442,home,994,GLOBE.GOV,Federal - Executive,National Aeronautics and Space Administration,NASA Science Data Systems Branch,Greenbelt,MD,soc@nasa.gov,GLOBE.GOV,GLOBE.GOV
995,5,1214,1219,0.004101722723543888,home,995,NASA.GOV,Federal - Executive,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,Huntsville,AL,soc@nasa.gov,NASA.GOV,NASA.GOV
996,12,414,426,0.028169014084507043,home,996,SCIJINKS.GOV,Federal - Executive,National Aeronautics and Space Administration,Jet Propulsion Lab Communications and Education Directorate,Huntsville,AL,soc@nasa.gov,SCIJINKS.GOV,SCIJINKS.GOV
997,0,210,210,0.0,home,997,USGEO.GOV,Federal - Executive,National Aeronautics and Space Administration,NASA Langley Research Center,Huntsville,AL,soc@nasa.gov,USGEO.GOV,USGEO.GOV
998,9,265,274,0.032846715328467155,home,998,9-11COMMISSION.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,9-11COMMISSION.GOV,9-11COMMISSION.GOV
999,9,265,274,0.032846715328467155,home,999,911COMMISSION.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,911COMMISSION.GOV,911COMMISSION.GOV
1000,7,442,449,0.015590200445434299,home,1000,ARCHIVES.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,ARCHIVES.GOV,ARCHIVES.GOV
1001,3,99,102,0.029411764705882353,home,1001,BUSH41LIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,BUSH41LIBRARY.GOV,BUSH41LIBRARY.GOV
1002,12,547,559,0.02146690518783542,home,1002,CLINTONLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,William Clinton Presidential Library,Little Rock,AR,security-vpd@nara.gov,CLINTONLIBRARY.GOV,CLINTONLIBRARY.GOV
1003,12,488,500,0.024,home,1003,DD214.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,DD214.GOV,DD214.GOV
1004,33,685,718,0.04596100278551532,home,1004,EISENHOWERLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,EISENHOWERLIBRARY.GOV,EISENHOWERLIBRARY.GOV
1005,14,694,708,0.01977401129943503,home,1005,EMERGENCY-FEDERAL-REGISTER.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,EMERGENCY-FEDERAL-REGISTER.GOV,EMERGENCY-FEDERAL-REGISTER.GOV
1006,210,1339,1549,0.1355713363460297,home,1006,FCIC.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,FCIC.GOV,FCIC.GOV
1007,39,438,477,0.08176100628930817,home,1007,FORDLIBRARYMUSEUM.GOV,Federal - Executive,National Archives and Records Administration,Gerald R. Ford Library and Museum,College Park,MD,security-vpd@nara.gov,FORDLIBRARYMUSEUM.GOV,FORDLIBRARYMUSEUM.GOV
1008,12,540,552,0.021739130434782608,home,1008,FRC.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,FRC.GOV,FRC.GOV
1009,35,2629,2664,0.013138138138138139,home,1009,GEORGEWBUSHLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,GEORGEWBUSHLIBRARY.GOV,GEORGEWBUSHLIBRARY.GOV
1011,3,99,102,0.029411764705882353,home,1011,JFKLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,JFKLIBRARY.GOV,JFKLIBRARY.GOV
1012,4,1328,1332,0.003003003003003003,home,1012,JIMMYCARTERLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,Jimmy Carter Library & Museum,College Park,MD,security-vpd@nara.gov,JIMMYCARTERLIBRARY.GOV,JIMMYCARTERLIBRARY.GOV
1013,3,99,102,0.029411764705882353,home,1013,LBJLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,LBJLIBRARY.GOV,LBJLIBRARY.GOV
1014,7,442,449,0.015590200445434299,home,1014,NARA.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,NARA.GOV,NARA.GOV
1015,48,1525,1573,0.030514939605848695,home,1015,NIXONLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,NPOL,College Park,MD,security-vpd@nara.gov,NIXONLIBRARY.GOV,NIXONLIBRARY.GOV
1016,50,6163,6213,0.008047642040882022,home,1016,OBAMALIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,OBAMALIBRARY.GOV,OBAMALIBRARY.GOV
1017,31,943,974,0.03182751540041068,home,1017,OBAMAWHITEHOUSE.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,OBAMAWHITEHOUSE.GOV,OBAMAWHITEHOUSE.GOV
1018,256,5610,5866,0.043641322877599725,home,1018,OURDOCUMENTS.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,OURDOCUMENTS.GOV,OURDOCUMENTS.GOV
1019,9,794,803,0.0112079701120797,home,1019,REAGANLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,Policy and Planning,College Park,MD,security-vpd@nara.gov,REAGANLIBRARY.GOV,REAGANLIBRARY.GOV
1020,10,760,770,0.012987012987012988,home,1020,RECORDSMANAGEMENT.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,RECORDSMANAGEMENT.GOV,RECORDSMANAGEMENT.GOV
1021,10,611,621,0.01610305958132045,home,1021,TRUMANLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,TRUMANLIBRARY.GOV,TRUMANLIBRARY.GOV
1022,5,300,305,0.01639344262295082,home,1022,TRUMPLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,TRUMPLIBRARY.GOV,TRUMPLIBRARY.GOV
1023,4,588,592,0.006756756756756757,home,1023,TRUMPWHITEHOUSE.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,TRUMPWHITEHOUSE.GOV,TRUMPWHITEHOUSE.GOV
1025,16,211,227,0.07048458149779736,home,1025,WEBHARVEST.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,WEBHARVEST.GOV,WEBHARVEST.GOV
1026,30,305,335,0.08955223880597014,home,1026,NCPC.GOV,Federal - Executive,National Capital Planning Commission,National Capital Planning Commission,Washington,DC,csirt@ncpc.gov,NCPC.GOV,NCPC.GOV
