page_id,violations,passes,total_checks,failure_rate,id,source_id,rank,title,type,issn,sjr,sjr_best_quartile,h_index,total_docs_2022,total_docs_3years,total_refs,total_cites_3years,citable_docs_3years,cites_per_doc_2years,ref_per_doc,country,region,publisher,coverage,categories,areas,url,page_type,is_filter
17361_home,7,1057,1064,0.006578947368421052,17361,sjr_27795,17361,Rechtsmedizin,journal,"14345196, 09379819","0,238",Q3,24,73,176,1850,86,163,"0,61","25,34",Germany,Western Europe,Springer,1995-2022,Pathology and Forensic Medicine (Q3),Medicine,https://www.springer.com/journal/194,home,False
17363_home,51,950,1001,0.05094905094905095,17363,sjr_21100910622,17363,Reproductive and Developmental Medicine,journal,"20962924, 25898728","0,238",Q3,6,38,106,2101,83,106,"0,84","55,29",India,Asiatic Region,Wolters Kluwer Medknow Publications,2017-2022,Obstetrics and Gynecology (Q3); Reproductive Medicine (Q3),Medicine,http://www.repdevmed.org/,home,False
17365_home,81,1077,1158,0.06994818652849741,17365,sjr_21100433341,17365,Saudi Endodontic Journal,journal,"23201495, 22789618","0,238",Q3,12,48,153,1624,130,150,"0,75","33,83",India,Asiatic Region,Wolters Kluwer Medknow Publications,2015-2022,Dentistry (miscellaneous) (Q3),Dentistry,http://www.saudiendodj.com/,home,False
17379_home,74,884,958,0.07724425887265135,17379,sjr_28327,17379,Gastroenterologia y Hepatologia,journal,02105705,"0,237",Q3,33,255,446,4790,343,419,"0,84","18,78",Spain,Western Europe,"Ediciones Doyma, S.L.",1982-2022,Gastroenterology (Q3); Hepatology (Q4),Medicine,https://www.elsevier.es/en-revista-gastroenterologia-hepatologia-english-edition--382,home,False
17381_home,5,32,37,0.13513513513513514,17381,sjr_21100199707,17381,Graellsia,journal,"03675041, 1989953X","0,237",Q3,12,23,67,881,29,55,"0,41","38,30",Spain,Western Europe,CSIC Consejo Superior de Investigaciones Cientificas,2011-2022,"Animal Science and Zoology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,http://graellsia.revistas.csic.es/index.php/graellsia,home,False
17393_home,2,128,130,0.015384615384615385,17393,sjr_23107,17393,Journal of Pharmacy Technology,journal,"15494810, 87551225","0,237",Q3,14,51,117,1218,103,103,"0,82","23,88",United States,Northern America,SAGE Publications,1989-2022,Pharmaceutical Science (Q3),"Pharmacology, Toxicology and Pharmaceutics",https://journals.sagepub.com/home/pmt,home,False
173_home,18,607,625,0.0288,173,sjr_13969,173,Psychological Science in the Public Interest,journal,"21600031, 15291006","6,295",Q1,56,5,19,576,276,10,"16,08","115,20",United States,Northern America,SAGE Publications,2000-2022,Psychology (miscellaneous) (Q1),Psychology,https://www.psychologicalscience.org/publications/pspi,home,False
17401_home,253,2114,2367,0.10688635403464301,17401,sjr_72196,17401,Pesquisa Agropecuaria Brasileira,journal,"0100204X, 16783921","0,237",Q3,62,98,411,2869,325,411,"0,73","29,28",Brazil,Latin America,Embrapa,"1978, 1983-1984, 1986-1987, 1996-2022",Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3),Agricultural and Biological Sciences,https://seer.sct.embrapa.br/index.php/pab,home,False
17403_home,4,5,9,0.4444444444444444,17403,sjr_16900154709,17403,Revista Ciencia Agronomica,journal,"00456888, 18066690","0,237",Q3,31,59,242,1960,239,242,"0,99","33,22",Brazil,Latin America,Universidade Federal do Ceara,2008-2022,Agronomy and Crop Science (Q3); Horticulture (Q3); Soil Science (Q3),Agricultural and Biological Sciences,http://ccarevista.ufc.br/seer/index.php/ccarevista,home,False
17405_home,64,1437,1501,0.04263824117255163,17405,sjr_21100798596,17405,Revista Facultad Nacional de Agronomia Medellin,journal,"03042847, 22487026","0,237",Q3,10,59,142,1427,116,130,"0,70","24,19",Colombia,Latin America,Universidad Nacional de Colombia,2016-2022,Agricultural and Biological Sciences (miscellaneous) (Q3); Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3); Food Science (Q3); Forestry (Q3); Horticulture (Q3),Agricultural and Biological Sciences,https://revistas.unal.edu.co/index.php/refame,home,False
17408_home,24,734,758,0.0316622691292876,17408,sjr_17192,17408,Seed Science and Technology,journal,02510952,"0,237",Q3,48,2,9,190,9,9,"1,33","95,00",Switzerland,Western Europe,International Seed Testing Association,"1977, 1993-1994, 1996-2021",Agronomy and Crop Science (Q3); Horticulture (Q3); Plant Science (Q3),Agricultural and Biological Sciences,https://www.seedtest.org/en/seed-science-and-technology-_content---1--1084.html,home,False
1740_home,2,128,130,0.015384615384615385,1740,sjr_24408,1740,Clinical Oral Implants Research,journal,"16000501, 09057161","1,691",Q1,177,118,398,4822,1909,396,"4,21","40,86",Denmark,Western Europe,Blackwell Munksgaard,1990-2022,Oral Surgery (Q1),Dentistry,https://onlinelibrary.wiley.com/journal/16000501,home,False
17415_home,4,199,203,0.019704433497536946,17415,sjr_21101101204,17415,Burns Open,journal,24689122,"0,236",Q3,10,42,170,831,111,169,"0,52","19,79",Netherlands,Western Europe,Elsevier,2017-2022,Critical Care and Intensive Care Medicine (Q3); Dermatology (Q3); Emergency Medicine (Q3); Surgery (Q3),Medicine,https://www.sciencedirect.com/journal/burns-open,home,False
17430_home,54,962,1016,0.0531496062992126,17430,sjr_21100218377,17430,Journal of Nucleic Acids,journal,"20900201, 2090021X","0,236",Q4,35,4,8,161,14,8,"2,25","40,25",United States,Northern America,Hindawi Publishing,2010-2022,Biochemistry (Q4); Molecular Biology (Q4),"Biochemistry, Genetics and Molecular Biology",https://www.hindawi.com/journals/jna/,home,False
17431_home,37,462,499,0.07414829659318638,17431,sjr_21101044878,17431,Minerva Cardiology and Angiology,journal,"27245683, 27245772","0,236",Q4,28,85,271,3453,248,214,"0,95","40,62",Italy,Western Europe,Edizioni Minerva Medica S.p.A.,2021-2022,Cardiology and Cardiovascular Medicine (Q4),Medicine,https://www.minervamedica.it/en/journals/minerva-cardiology-angiology/,home,False
17433_home,7,947,954,0.007337526205450734,17433,sjr_14153,17433,Molecular Biology,journal,"16083245, 00268933","0,236",Q4,28,93,255,6768,217,255,"0,73","72,77",United States,Northern America,Pleiades Publishing,"1971-1976, 1979-1982, 1996-2022",Biophysics (Q4); Structural Biology (Q4),"Biochemistry, Genetics and Molecular Biology",https://www.springer.com/journal/11008,home,False
17438_home,101,989,1090,0.0926605504587156,17438,sjr_21100244210,17438,Primary dental journal,journal,20501684,"0,236",Q4,14,50,163,0,78,138,"0,45","0,00",United Kingdom,Western Europe,Faculty of General Dental Practice (FGDP),2012-2022,Medicine (miscellaneous) (Q4),Medicine,https://www.fgdp.org.uk/In%20Practice/primary-dental-journal,home,False
17439_home,3,347,350,0.008571428571428572,17439,sjr_19900193854,17439,Revista Brasileirade Ciencias Agrarias,journal,"19811160, 19810997","0,236",Q3,17,38,325,1000,208,325,"0,55","26,32",Brazil,Latin America,Universidade Federal Rural de Pernambuco,2011-2022,Agricultural and Biological Sciences (miscellaneous) (Q3),Agricultural and Biological Sciences,http://www.agraria.pro.br/ojs-2.4.6/index.php?journal=agraria,home,False
17445_home,63,496,559,0.11270125223613596,17445,sjr_19600157003,17445,Tarim Bilimleri Dergisi,journal,13007580,"0,236",Q3,20,76,164,2955,166,164,"0,93","38,88",Turkey,Middle East,Ankara University,2009-2022,Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3); Plant Science (Q3),Agricultural and Biological Sciences,http://tarimbilimleri.agri.ankara.edu.tr/,home,False
17453_home,201,770,971,0.2070030895983522,17453,sjr_21100810709,17453,Biomedical Photonics,journal,24139432,"0,235",Q3,9,15,65,414,46,65,"0,83","27,60",Russia,Eastern Europe,,2015-2022,Dermatology (Q3); Surgery (Q3),Medicine,https://www.pdt-journal.com/jour,home,False
17454_home,19,222,241,0.07883817427385892,17454,sjr_21100810659,17454,Botanikai Kozlemenyek,journal,"00068144, 24159662","0,235",Q3,5,11,33,571,17,33,"0,48","51,91",United States,Northern America,,2016-2022,"Plant Science (Q3); Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,http://www.botkozlem.elte.hu/en/index,home,False
17459_home,27,948,975,0.027692307692307693,17459,sjr_21100904224,17459,Food Research,journal,25502166,"0,235",Q3,15,319,887,12198,965,887,"1,03","38,24",Malaysia,Asiatic Region,,2017-2022,Food Science (Q3),Agricultural and Biological Sciences,https://www.myfoodresearch.com/,home,False
17461_home,5,279,284,0.017605633802816902,17461,sjr_27984,17461,Fukushima Journal of Medical Sciences,journal,00162590,"0,235",Q4,19,27,64,0,61,64,"0,94","0,00",Japan,Asiatic Region,Fukushima Society of Medical Science,1964-2022,Medicine (miscellaneous) (Q4),Medicine,https://www.fmu.ac.jp/home/lib/F-igaku/kikanshi.html#kikanshi03,home,False
17462_home,12,114,126,0.09523809523809523,17462,sjr_19700188266,17462,Humanistic Psychologist,journal,"15473333, 08873267","0,235",Q4,30,42,119,1914,88,115,"0,69","45,57",United States,Northern America,Routledge,1985-2022,Applied Psychology (Q4); Social Psychology (Q4),Psychology,https://www.apa.org/pubs/journals/hum,home,False
17467_home,7,985,992,0.007056451612903226,17467,sjr_4700152901,17467,International Journal of Diabetes in Developing Countries,journal,09733930,"0,235",Q3,30,176,307,5586,233,285,"0,88","31,74",India,Asiatic Region,Springer India,"2001-2002, 2006-2022","Internal Medicine (Q3); Endocrinology, Diabetes and Metabolism (Q4)",Medicine,https://www.springer.com/journal/13410,home,False
17474_home,4,199,203,0.019704433497536946,17474,sjr_12400154726,17474,JAMS Journal of Acupuncture and Meridian Studies,journal,"20938152, 20052901","0,235",Q3,38,38,89,1130,101,83,"0,90","29,74",South Korea,Asiatic Region,Medical Association of Pharmacopuncture Institute,2008-2022,Anesthesiology and Pain Medicine (Q3); Complementary and Alternative Medicine (Q3); Medicine (miscellaneous) (Q4),Medicine,https://www.journals.elsevier.com/journal-of-acupuncture-and-meridian-studies/,home,False
17478_home,45,416,461,0.09761388286334056,17478,sjr_25667,17478,Journal of clinical orthodontics : JCO,journal,00223875,"0,235",Q4,44,70,244,0,94,216,"0,36","0,00",United States,Northern America,Journal of Clinical Orthodontics,1970-2022,Medicine (miscellaneous) (Q4),Medicine,https://www.jco-online.com/,home,False
17480_home,2,128,130,0.015384615384615385,17480,sjr_14170,17480,Journal of healthcare risk management : the journal of the American Society for Healthcare Risk Management,journal,"20400861, 10744797","0,235",Q4,20,27,87,0,62,63,"0,65","0,00",United States,Northern America,Wiley-Blackwell,"1992-1999, 2001-2022",Medicine (miscellaneous) (Q4),Medicine,https://onlinelibrary.wiley.com/journal/20400861,home,False
17485_home,18,884,902,0.019955654101995565,17485,sjr_21101067616,17485,Kitaibelia,journal,"20644507, 12199672","0,235",Q3,2,18,23,730,10,22,"0,43","40,56",Hungary,Eastern Europe,University of Debrecen,2021-2022,"Plant Science (Q3); Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,https://ojs.lib.unideb.hu/kitaibelia,home,False
17486_home,17,141,158,0.10759493670886076,17486,sjr_16529,17486,Kobe Journal of Medical Sciences,journal,"18830498, 00232513","0,235",Q4,30,5,74,133,59,73,"0,59","26,60",Japan,Asiatic Region,Kobe University School of Medicine,"1961, 1963-2022",Medicine (miscellaneous) (Q4),Medicine,https://www.med.kobe-u.ac.jp/journal/,home,False
17499_home,30,1542,1572,0.019083969465648856,17499,sjr_17701,17499,Qatar Medical Journal,journal,"22270426, 02538253","0,235",Q4,12,59,143,1631,158,137,"1,14","27,64",Qatar,Middle East,HBKU Press,"2000-2017, 2019-2022",Medicine (miscellaneous) (Q4),Medicine,https://www.qscience.com/content/journals/qmj,home,False
17501_home,67,391,458,0.1462882096069869,17501,sjr_7700153224,17501,Sains Malaysiana,journal,01266039,"0,235",Q2,39,332,936,13974,1099,936,"1,00","42,09",Malaysia,Asiatic Region,Penerbit Universiti Kebangsaan Malaysia,2006-2022,Multidisciplinary (Q2),Multidisciplinary,http://www.ukm.my/jsm/,home,False
17511_home,34,259,293,0.11604095563139932,17511,sjr_24631,17511,Archiv fur Molluskenkunde,journal,00039284,"0,234",Q3,16,12,46,584,19,43,"0,13","48,67",Germany,Western Europe,E. Schweizerbart'sche Verlagsbuchhandlung,"2002-2008, 2010-2021",Animal Science and Zoology (Q3),Agricultural and Biological Sciences,https://www.schweizerbart.de/journals/archmoll,home,False
17515_home,54,967,1021,0.05288932419196866,17515,sjr_21101033230,17515,Case Reports in Nephrology,journal,"2090665X, 20906641","0,234",Q3,7,32,110,571,104,110,"0,90","17,84",United Kingdom,Western Europe,Hindawi Publishing,2019-2022,Nephrology (Q3),Medicine,https://www.hindawi.com/journals/crin/,home,False
17524_home,4,199,203,0.019704433497536946,17524,sjr_14475,17524,Journal Francais d'Ophtalmologie,journal,"17730597, 01815512","0,234",Q3,33,358,1099,5442,529,743,"0,47","15,20",France,Western Europe,Elsevier,1978-2022,Ophthalmology (Q3),Medicine,https://www.journals.elsevier.com/journal-francais-dophtalmologie,home,False
17533_home,27,651,678,0.03982300884955752,17533,sjr_18442,17533,Medicinski Glasnik,journal,"18402445, 18400132","0,234",Q4,17,37,227,1132,219,227,"1,03","30,59",Bosnia and Herzegovina,Eastern Europe,Medical Association of Zenica Doboj Canton,2006-2022,Medicine (miscellaneous) (Q4),Medicine,http://ljkzedo.ba/medicinski-glasnik/,home,False
17544_home,9,98,107,0.08411214953271028,17544,sjr_21100790326,17544,Acta Horticulturae Sinica,journal,0513353X,"0,233",Q3,13,510,1049,10635,920,1049,"0,98","20,85",China,Asiatic Region,Editorial Office of Horticultural Plant Journal,2016-2022,Horticulture (Q3); Plant Science (Q3),Agricultural and Biological Sciences,http://www.ahs.ac.cn/EN/volumn/home.shtml,home,False
17545_home,133,790,923,0.14409534127843987,17545,sjr_100147015,17545,Applied Ecology and Environmental Research,journal,"17850037, 15891623","0,233",Q3,38,323,1878,15487,1867,1878,"0,74","47,95",Hungary,Eastern Europe,Corvinus University of Budapest,"2003, 2005-2022","Agronomy and Crop Science (Q3); Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,http://www.aloki.hu/,home,False
17566_home,35,477,512,0.068359375,17566,sjr_18999,17566,Medycyna Pracy,journal,04655893,"0,233",Q4,22,43,190,1375,190,188,"0,99","31,98",Poland,Eastern Europe,Nofer Institute of Occupational Medicine,"1953-1955, 1961-1963, 1965-1967, 1973-2022","Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)",Medicine,http://medpr.imp.lodz.pl/en,home,False
17574_home,224,1205,1429,0.15675297410776767,17574,sjr_21100199541,17574,Revista Brasileira de Medicina do Trabalho,journal,16794435,"0,233",Q4,9,62,203,1557,156,187,"0,62","25,11",Brazil,Latin America,Associacao Nacional de Medicina do Trabalho,2011-2022,Physiology (medical) (Q4),Medicine,https://www.rbmt.org.br/,home,False
17585_home,2,116,118,0.01694915254237288,17585,sjr_19700173237,17585,Clinical Medicine Insights: Case Reports,journal,11795476,"0,232",Q4,14,61,138,1007,119,138,"0,86","16,51",New Zealand,Pacific Region,Libertas Academica Ltd.,2008-2022,Medicine (miscellaneous) (Q4),Medicine,https://journals.sagepub.com/home/icr,home,False
17604_home,20,594,614,0.03257328990228013,17604,sjr_21101047908,17604,Journal of Food Chemistry and Nanotechnology,journal,24714291,"0,232",Q3,9,4,42,114,61,42,"1,54","28,50",United States,Northern America,United Scientific Group,2015-2022,Food Science (Q3),Agricultural and Biological Sciences,https://foodchemistryjournal.com/,home,False
17621_home,86,953,1039,0.08277189605389798,17621,sjr_7200153142,17621,Revista Internacional de Andrologia,journal,1698031X,"0,232",Q3,12,50,90,1378,75,89,"0,94","27,56",Spain,Western Europe,"Ediciones Doyma, S.L.",2005-2022,Reproductive Medicine (Q3); Urology (Q3),Medicine,https://www.elsevier.es/es-revista-revista-internacional-andrologia-262,home,False
17627_home,212,1264,1476,0.14363143631436315,17627,sjr_21427,17627,Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences,journal,10089292,"0,232",Q4,14,67,297,0,298,297,"1,25","0,00",China,Asiatic Region,Zhejiang Daxue,2003-2022,Medicine (miscellaneous) (Q4),Medicine,http://www.zjujournals.com/med/EN/1008-9292/home.shtml,home,False
17628_home,101,1409,1510,0.06688741721854305,17628,sjr_20860,17628,Acta Alimentaria,journal,"01393006, 15882535","0,231",Q3,32,61,179,1488,215,178,"1,08","24,39",Hungary,Eastern Europe,Akademiai Kiado,"1973-1975, 1996-2022",Food Science (Q3),Agricultural and Biological Sciences,https://akjournals.com/view/journals/066/066-overview.xml?rskey=k4UGYp&result=3,home,False
17632_home,142,1223,1365,0.10402930402930403,17632,sjr_18414,17632,Biocell,journal,"16675746, 03279545","0,231",Q4,29,269,265,14035,293,265,"1,18","52,17",Argentina,Latin America,Tech Science Press,"1995-2013, 2015-2022",Cell Biology (Q4),"Biochemistry, Genetics and Molecular Biology",https://www.techscience.com/biocell/index.html,home,False
17634_home,162,910,1072,0.15111940298507462,17634,sjr_86937,17634,California Agriculture,journal,"10970967, 00080845","0,231",Q3,29,14,58,529,75,47,"1,00","37,79",United States,Northern America,California Agricultural Experiment Station,"1973-1975, 1979, 1981-1982, 1985, 2008-2022",Agronomy and Crop Science (Q3); Forestry (Q3); Plant Science (Q3),Agricultural and Biological Sciences,http://calag.ucanr.edu/,home,False
17636_home,3,972,975,0.003076923076923077,17636,sjr_15500154711,17636,Chemosensory Perception,journal,"19365810, 19365802","0,231",Q4,34,19,40,961,45,40,"1,26","50,58",United States,Northern America,Springer,2008-2022,Cellular and Molecular Neuroscience (Q4); Sensory Systems (Q4),Neuroscience,https://www.springer.com/journal/12078,home,False
17648_home,2,128,130,0.015384615384615385,17648,sjr_19500157114,17648,International Journal of Odonatology,journal,"13887890, 21596719","0,231",Q3,24,7,73,302,62,73,"1,02","43,14",Germany,Western Europe,Wachholtz Publishing,1998-2022,"Insect Science (Q3); Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,https://www.tandfonline.com/toc/tijo20/current,home,False
